run_id,experiment_iteration,source_equivalent_revision,constraint_id,day,hydro_id,bound_type,inequality_position,g_before,g_after,l_before,l_trial,l_corrected,linearized_constraint_increment,second_order_remainder,residual_before,residual_trial,residual_corrected,expected_damped_residual,closure_error,closure_tolerance,strictly_positive
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D015-HYDRO03-LOWER,15,3,lower,7262,-1981.6129579797162,-1977.2639636261047,1981.6129575888185,1977.2636904395431,1977.2639636259094,4.3492675399777072,-0.00027318636621931347,-3.9089763959054835e-07,-0.00027318656157149235,-1.9531398720573634e-10,-1.9544881979525266e-10,1.3483258951632102e-13,1.1641532182693481e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D015-HYDRO04-UPPER,15,4,upper,7263,-33.886646228394966,-38.271815737527504,33.886646601198485,38.272081253938737,38.271815737713908,-4.3854350253573688,0.00026551622483061976,3.7280351961044289e-07,0.00026551641123262471,1.8640378129930468e-10,1.8640175980520091e-10,2.0214941037730709e-15,3.637978807091713e-12,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D015-HYDRO04-LOWER,15,4,lower,7264,-2058.8233537716078,-2054.4381842624753,2058.8233533988041,2054.437918746064,2054.4381842622888,4.3854350253573688,-0.00026551622483061976,-3.7280369724612683e-07,-0.00026551641121841385,-1.8644641386345029e-10,-1.8640184862304288e-10,-4.45652404074039e-14,2.3283064365386963e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D016-HYDRO01-UPPER,16,1,upper,7265,-171.75415803656506,-202.64734115666215,171.75415902901756,202.64772058256113,202.64734115715839,-30.893562545499844,0.00037942540275182068,9.924524988491612e-07,0.0003794258989842092,4.9624304665485397e-10,4.96226249424526e-10,1.6797230327972615e-14,1.4551915228366852e-11,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D016-HYDRO01-LOWER,16,1,lower,7266,-3655.1358419634344,-3624.2426588433373,3655.1358409709819,3624.2422794174381,3624.2426588428407,30.893562545499844,-0.00037942540275182068,-9.9245244200574234e-07,-0.00037942589915473945,-4.9658410716801882e-10,-4.9622622100281656e-10,-3.578861652022569e-13,2.3283064365386963e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D016-HYDRO02-UPPER,16,2,upper,7267,-172.31764758504869,-203.28956339569413,172.317648587832,203.28994794982887,203.28956339619552,-30.972300364278784,0.0003845536333422217,1.0027833070580527e-06,0.0003845541347402559,5.013873760617571e-10,5.0139165352897115e-10,-4.2774672140540526e-15,1.4551915228366852e-11,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D016-HYDRO02-LOWER,16,2,lower,7268,-3668.4423524149461,-3637.4704366043006,3668.4423514121627,3637.470052050166,3637.4704366037995,30.972300364278784,-0.0003845536333422217,-1.002783392323181e-06,-0.00038455413459814736,-5.0113158067688346e-10,-5.0139169616153525e-10,2.6011548465179271e-13,2.3283064365386963e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D016-HYDRO03-UPPER,16,3,upper,7269,-112.80872663220725,-131.63933582020763,112.80872680073097,131.63952059916099,131.6393358202919,-18.830793966869464,0.00018477886908385699,1.6852371231834695e-07,0.00018477895335422545,8.4270368461147882e-11,8.4261856159164194e-11,8.5123019836882075e-15,1.4551915228366852e-11,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D016-HYDRO03-LOWER,16,3,lower,7270,-1916.9412733677927,-1898.1106641797924,1916.9412731992691,1898.110479400839,1898.1106641797082,18.830793966869464,-0.00018477886908385699,-1.6852368389663752e-07,-0.00018477895332580374,-8.4128259913995862e-11,-8.4261841948309476e-11,1.3358203431361373e-13,1.1641532182693481e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D016-HYDRO04-UPPER,16,4,upper,7271,-115.92774352440392,-135.23730340328257,115.92774371139518,135.23750788130428,135.23730340337607,-19.309764356806866,0.00020447792822153588,1.8699125803323113e-07,0.00020447802171474905,9.3507424026029184e-11,9.3495629016605267e-11,1.1795009423917613e-14,1.4551915228366852e-11,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D016-HYDRO04-LOWER,16,4,lower,7272,-1955.3222564755961,-1936.0126965967174,1955.3222562886049,1936.0124921186957,1936.012696596624,19.309764356806866,-0.00020447792822153588,-1.8699120118981227e-07,-0.00020447802171474905,-9.3450580607168376e-11,-9.3495600594895844e-11,4.5019987727467133e-14,1.1641532182693481e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D017-HYDRO01-UPPER,17,1,upper,7273,-82.352076672046678,-100.37312083673896,82.352080981766676,100.37609462899474,100.37312083889383,-18.024017954793191,0.0029737901009063705,4.3097199977637501e-06,0.002973792255772878,2.1548629547396558e-09,2.1548599988816379e-09,2.9558580179378594e-15,7.2759576141834259e-12,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D017-HYDRO01-LOWER,17,1,lower,7274,-3775.0879233279557,-3757.0668791632634,3775.0879190182354,3757.0639053710074,3757.0668791611083,18.024017954793191,-0.0029737901009063705,-4.3097202251374256e-06,-0.0029737922559434082,-2.1550476958509535e-09,-2.1548601125684756e-09,-1.8758328247781913e-13,2.3283064365386963e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D017-HYDRO02-UPPER,17,2,upper,7275,-82.112622141270549,-100.10647584711842,82.112626419909645,100.10943021770196,100.10647584925775,-17.996808074292083,0.0029543684442145945,4.2786390963556187e-06,0.0029543705835379797,2.13933049053594e-09,2.1393195481775737e-09,1.0942358366303125e-14,7.2759576141834259e-12,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D017-HYDRO02-LOWER,17,2,lower,7276,-3762.5773778587318,-3744.5835241528839,3762.5773735800926,3744.5805697823002,3744.5835241507443,17.996808074292083,-0.0029543684442145945,-4.2786391531990375e-06,-0.0029543705836658773,-2.1395862859208137e-09,-2.1393195765992833e-09,-2.667093215303996e-13,2.3283064365386963e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D017-HYDRO03-UPPER,17,3,upper,7277,-61.056270598062838,-72.252311357504368,61.056271153831659,72.252885784219487,72.252311357782261,-11.196615185878759,0.00057442643722893649,5.5576882118657522e-07,0.00057442671511864773,2.7789326395577518e-10,2.7788441059325701e-10,8.8533625181707407e-15,7.2759576141834259e-12,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D017-HYDRO03-LOWER,17,3,lower,7278,-1942.3637294019354,-1931.1676886424939,1942.3637288461666,1931.1671142157788,1931.167688642216,11.196615185878759,-0.00057442643722893649,-5.5576879276486579e-07,-0.00057442671504759346,-2.7785063139162958e-10,-2.7788439638240229e-10,3.3764990772717173e-14,1.1641532182693481e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D017-HYDRO04-UPPER,17,4,upper,7279,-62.459002713385416,-73.979013471613143,62.459003339411424,73.979681000399992,73.979013471926152,-11.520678286701562,0.00066752847383533265,6.2602600792160956e-07,0.00066752878684894768,3.1300828595703933e-10,3.1301300396077033e-10,-4.7180037309945791e-15,7.2759576141834259e-12,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D017-HYDRO04-LOWER,17,4,lower,7280,-1972.0209972866141,-1960.5009865283864,1972.0209966605883,1960.5003189995996,1960.5009865280733,11.520678286701562,-0.00066752847383533265,-6.2602589423477184e-07,-0.00066752878683473682,-3.1309355108533055e-10,-3.1301294711735146e-10,-8.0603967979089832e-14,1.1641532182693481e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D018-HYDRO01-UPPER,18,1,upper,7281,-14.565875761487405,-16.16444061420043,14.565884763014285,16.167575204584139,16.164440618701196,-1.6016994385959697,0.0031345858829445739,9.0015268803256276e-06,0.0031345903837092237,4.500765982129451e-09,4.5007634401623178e-09,2.5419671332518979e-15,1.8189894035458565e-12,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D018-HYDRO01-LOWER,18,1,lower,7282,-3860.0441242385132,-3858.4455593858002,3860.0441152369863,3858.4424247954166,3858.4455593812995,1.6016994385959697,-0.0031345858829445739,-9.0015269051946234e-06,-0.0031345903835244826,-4.5006345317233354e-09,-4.500763452596816e-09,1.2892087348062625e-13,2.3283064365386963e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D018-HYDRO02-UPPER,18,2,upper,7283,-14.619765860443295,-16.216586198956065,14.619775316202098,16.220074093778202,16.216586203683942,-1.6003082286070289,0.0034878900942580948,9.4557588035115714e-06,0.0034878948221361838,4.7278767567604518e-09,4.7278794017552647e-09,-2.6449948128490662e-15,1.8189894035458565e-12,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D018-HYDRO02-LOWER,18,2,lower,7284,-3883.3602341395599,-3881.7634138010471,3883.3602246838009,3881.7599259062249,3881.7634137963191,1.6003082286070289,-0.0034878900942580948,-9.4557590273325332e-06,-0.0034878948222285544,-4.7280082071665674e-09,-4.7278795136657457e-09,-1.2869350082174167e-13,2.3283064365386963e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D018-HYDRO03-UPPER,18,3,upper,7285,-13.566810034706577,-15.134965850047593,13.566810758062321,15.135244681377415,15.134965850409269,-1.5684346463091603,0.00027883096814518282,7.2335574330395502e-07,0.00027883132982253755,3.616769106429274e-10,3.616778716519377e-10,-9.6100901030291903e-16,9.0949470177292824e-13,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D018-HYDRO03-LOWER,18,3,lower,7286,-1987.4431899652955,-1985.8750341499544,1987.4431892419398,1985.8747553186247,1985.8750341495929,1.5684346463091603,-0.00027883096814518282,-7.233556971186772e-07,-0.00027883132975148328,-3.6152414395473897e-10,-3.6167784855929878e-10,1.5370460455980109e-13,1.1641532182693481e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D018-HYDRO04-UPPER,18,4,upper,7287,-13.597052147390059,-15.168686554046872,13.597052874599452,15.168965168827789,15.168686554410476,-1.5719130210741261,0.00027861441731347192,7.27209393147632e-07,0.00027861478091750769,3.6360425781367667e-10,3.6360469657377594e-10,-4.3876009927067762e-16,9.0949470177292824e-13,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D018-HYDRO04-LOWER,18,4,lower,7288,-1993.4429478526072,-1991.8713134459504,1993.442947125398,1991.8710348311695,1991.8713134455868,1.5719130210741261,-0.00027861441731347192,-7.272092261700891e-07,-0.00027861478088198055,-3.6357050703372806e-10,-3.636046130850045e-10,3.4106051276438928e-14,1.1641532182693481e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D019-HYDRO01-UPPER,19,1,upper,7289,-23.053599654296704,-25.469555873132776,23.053602508602189,25.47016313337096,25.469555874559926,-2.4165634776471046,0.00060725881103218526,2.8543054853003014e-06,0.0006072602381834713,1.4271499537699128e-09,1.4271527426499934e-09,-2.788880080603087e-15,1.8189894035458565e-12,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D019-HYDRO01-LOWER,19,1,lower,7290,-3836.8264003457007,-3834.4104441268646,3836.8263974913953,3834.4098368666264,3834.4104441254376,2.4165634776471046,-0.00060725881103218526,-2.8543054213514552e-06,-0.00060726023821189301,-1.4269971870817244e-09,-1.4271527106755705e-09,1.5552359384605108e-13,2.3283064365386963e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D019-HYDRO02-UPPER,19,2,upper,7291,-22.947200512513518,-25.371734265994746,22.947203335877283,25.372343818119532,25.371734267406428,-2.4251433041943309,0.00060955071310297981,2.8233637650032506e-06,0.00060955212478575049,1.4116814384124154e-09,1.4116818825014698e-09,-4.4408905434010746e-16,1.8189894035458565e-12,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D019-HYDRO02-LOWER,19,2,lower,7292,-3804.6027994874894,-3802.1782657340082,3804.6027966641259,3802.1776561818833,3802.1782657325966,2.4251433041943309,-0.00060955071310297981,-2.8233635021024384e-06,-0.00060955212484259391,-1.4115357771515846e-09,-1.4116817510510636e-09,1.4597389947900532e-13,2.3283064365386963e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D019-HYDRO03-UPPER,19,3,upper,7293,-21.801326419801626,-24.173012576440669,21.801326797296547,24.173204303485299,24.173012576629418,-2.3718778834949248,0.00019172685588131344,3.774949206558631e-07,0.00019172704462988577,1.8874857232731301e-10,1.8874746032791076e-10,1.1119994022542939e-15,1.8189894035458565e-12,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D019-HYDRO03-LOWER,19,3,lower,7294,-2013.7486735801976,-2011.3769874235586,2013.7486732027028,2011.3767956965139,2011.3769874233699,2.3718778834949248,-0.00019172685588131344,-3.7749487091787159e-07,-0.00019172704469383461,-1.8872015061788261e-10,-1.8874743545891502e-10,2.7284841032405968e-14,1.1641532182693481e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D019-HYDRO04-UPPER,19,4,upper,7295,-21.775608589749027,-24.154513957095332,21.775608966235957,24.154707796187996,24.154513957283577,-2.3790992062507255,0.0001938389044195965,3.764869305200591e-07,0.0001938390926632394,1.8824408698492334e-10,1.8824346526000881e-10,6.2172491453164152e-16,1.8189894035458565e-12,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D019-HYDRO04-LOWER,19,4,lower,7296,-2007.8943914102529,-2005.5154860429066,2007.8943910337659,2005.5152922038139,2005.5154860427183,2.3790992062507255,-0.0001938389044195965,-3.7648692341463175e-07,-0.00019383909261705412,-1.8826540326699615e-10,-1.8824346170729514e-10,-2.1941559701001247e-14,1.1641532182693481e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D020-HYDRO01-UPPER,20,1,upper,7297,-35.774690624959476,-40.639679894600704,35.774692211849668,40.640058256851468,40.639679895394146,-4.8653676310985476,0.00037836145731962034,1.5868901925841783e-06,0.00037836225076404162,7.9344175674123107e-10,7.9344509629200178e-10,-3.3395507707097905e-15,3.637978807091713e-12,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D020-HYDRO01-LOWER,20,1,lower,7298,-3793.4753093750405,-3788.6103201053993,3793.4753077881505,3788.6099417431487,3788.6103201046062,4.8653676310985476,-0.00037836145731962034,-1.5868899936322123e-06,-0.00037836225055798423,-7.9307937994599342e-10,-7.9344499681601871e-10,3.6561687002528251e-13,2.3283064365386963e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D020-HYDRO02-UPPER,20,2,upper,7299,-36.134932689463312,-41.008857328961312,36.134934373871317,41.009292024143619,41.008857329803519,-4.8743593338381013,0.0004346943401012382,1.6844080050759658e-06,0.00043469518230665471,8.4220630469644675e-10,8.4220400253789008e-10,2.3021585566657719e-15,3.637978807091713e-12,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D020-HYDRO02-LOWER,20,2,lower,7300,-3842.3950673105355,-3837.5211426710375,3842.3950656261277,3837.5207079758552,3837.5211426701953,4.8743593338381013,-0.0004346943401012382,-1.6844078345457092e-06,-0.00043469518232086557,-8.4219209384173155e-10,-8.4220391727276188e-10,1.1823431030331047e-14,2.3283064365386963e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D020-HYDRO03-UPPER,20,3,upper,7301,-31.849875101688667,-36.145622515632567,31.849875649744703,36.145986692473755,36.145622515906595,-4.2961115905110629,0.00036417656716292157,5.480560361093012e-07,0.00036417684118816851,2.7402791147324024e-10,2.7402801805462041e-10,-1.0658138016778677e-16,3.637978807091713e-12,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D020-HYDRO03-LOWER,20,3,lower,7302,-1973.5301248983124,-1969.2343774843685,1973.5301243502563,1969.2340133075272,1969.2343774840945,4.2961115905110629,-0.00036417656716292157,-5.4805605032015592e-07,-0.00036417684123080107,-2.7398527890909463e-10,-2.7402802516004779e-10,4.2746250953158696e-14,1.1641532182693481e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D020-HYDRO04-UPPER,20,4,upper,7303,-32.173505125330848,-36.494988575992465,32.173505659660911,36.495341693189246,36.49498857625963,-4.3218365675912365,0.00035311692961936814,5.3433006286240925e-07,0.00035311719678077225,2.6716406864579767e-10,2.6716503143117518e-10,-9.6278537751475057e-16,3.637978807091713e-12,true
20260811_101510_stage_B_WATER2_4168a6e9,2,29,INEQ-WATER-D020-HYDRO04-LOWER,20,4,lower,7304,-1996.6864948746697,-1992.3650114240081,1996.6864943403398,1992.3646583068114,1992.365011423741,4.3218365675912365,-0.00035311692961936814,-5.3432995628099889e-07,-0.00035311719670971797,-2.6716406864579767e-10,-2.6716497814047e-10,9.0949467233481101e-16,1.1641532182693481e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D014-HYDRO01-UPPER,14,1,upper,7249,-58.667848050470639,-65.180269111704547,58.667848052034181,65.180533425533682,65.180269111705329,-6.5126853750622651,0.00026431382835667705,1.5635421846127429e-09,0.00026431382913472135,7.815970093361102e-13,7.8177109230628532e-13,-1.7408297017511698e-16,7.2759576141834259e-12,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D014-HYDRO01-LOWER,14,1,lower,7250,-3832.8821519495323,-3826.3697308882984,3832.8821519479684,3826.3694665744692,3826.3697308882975,6.5126853750622651,-0.00026431382835667705,-1.5638761396985501e-09,-0.00026431382912051049,-9.0949470177292824e-13,-7.8193806984918893e-13,-1.275566319237393e-13,2.3283064365386963e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D014-HYDRO02-UPPER,14,2,upper,7251,-58.127017829669057,-64.637143675507104,58.127017831126125,64.637367870944473,64.637143675507843,-6.510350041274684,0.00022419543663687591,1.4570673556590918e-09,0.00022419543736873493,7.3896444519050419e-13,7.2853367782946572e-13,1.0430767361038469e-14,7.2759576141834259e-12,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D014-HYDRO02-LOWER,14,2,lower,7252,-3776.0329821703272,-3769.5228563244891,3776.0329821688701,3769.5226321290515,3769.5228563244882,6.510350041274684,-0.00022419543663687591,-1.457010512240231e-09,-0.00022419543756768689,-9.0949470177292824e-13,-7.2850525612003529e-13,-1.8098944565289295e-13,2.3283064365386963e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D014-HYDRO03-UPPER,14,3,upper,7253,-50.726457248296356,-56.333940779230034,50.726457248721779,56.334263142901321,56.333940779230247,-5.6078058946047555,0.00032236367107785213,4.2542325218164478e-10,0.00032236367128746224,2.1316282072803006e-13,2.1271162609079896e-13,4.5119463723109832e-16,3.637978807091713e-12,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D014-HYDRO03-LOWER,14,3,lower,7254,-1954.7835427517057,-1949.176059220772,1954.7835427512803,1949.1757368571007,1949.1760592207718,5.6078058946047555,-0.00032236367107785213,-4.2541614675428718e-10,-0.0003223636713300948,-2.2737367544323206e-13,-2.1270807337712017e-13,-1.4665602066111894e-14,1.1641532182693481e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D014-HYDRO04-UPPER,14,4,upper,7255,-50.788611192303506,-56.407439657647046,50.788611192729171,56.407762291427012,56.407439657647259,-5.6191510991232949,0.00032263377975461083,4.2566483671180322e-10,0.00032263377996599729,2.1316282072803006e-13,2.1283241835587817e-13,3.3040237215188512e-16,3.637978807091713e-12,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D014-HYDRO04-LOWER,14,4,lower,7256,-1957.0413888076982,-1951.4225603423547,1957.0413888072726,1951.4222377085748,1951.4225603423545,5.6191510991232949,-0.00032263377975461083,-4.2564352042973042e-10,-0.00032263377988783759,-2.2737367544323206e-13,-2.1282176021484177e-13,-1.4551915228390291e-14,1.1641532182693481e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D015-HYDRO01-UPPER,15,1,upper,7257,-41.819428477501788,-46.189490685173951,41.819428478098345,46.189787259013329,46.189490685174249,-4.3703587815112455,0.00029657383908254786,5.9655747008946491e-10,0.00029657383937831128,2.9842794901924208e-13,2.9827873504469958e-13,1.4921397454249379e-16,3.637978807091713e-12,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D015-HYDRO01-LOWER,15,1,lower,7258,-3844.2405715224959,-3839.8705093148237,3844.2405715218993,3839.8702127409842,3839.8705093148233,4.3703587815112455,-0.00029657383908254786,-5.9662852436304092e-10,-0.00029657383947778726,-4.5474735088646412e-13,-2.9831426218148761e-13,-1.5643308870497651e-13,2.3283064365386963e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D015-HYDRO02-UPPER,15,2,upper,7259,-41.385240791474644,-45.75327102382289,41.385240792031006,45.753541246743403,45.753271023823167,-4.3683004552684794,0.00027022292023293204,5.5636206752751605e-10,0.00027022292051270824,2.7711166694643907e-13,2.7818103376372738e-13,-1.069366817288312e-15,3.637978807091713e-12,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D015-HYDRO02-LOWER,15,2,lower,7260,-3786.0147592085268,-3781.6467289761786,3786.0147592079707,3781.6464587532582,3781.6467289761786,4.3683004552684794,-0.00027022292023293204,-5.5615601013414562e-10,-0.00027022292033507256,0,-2.7807800506704218e-13,2.7807800506704218e-13,2.3283064365386963e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D015-HYDRO03-UPPER,15,3,upper,7261,-37.266036373894167,-41.181489901973691,37.266036374089616,41.181711225209249,41.181489901973791,-3.9156748513149844,0.00022132323545998034,1.9544899032553076e-10,0.00022132323555723588,9.9475983006414026e-14,9.7724495162754618e-14,1.7514878436594082e-15,3.637978807091713e-12,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D015-HYDRO03-LOWER,15,3,lower,7262,-1977.2639636261047,-1973.3485100980251,1977.2639636259094,1973.3482887747896,1973.3485100980251,3.9156748513149844,-0.00022132323545998034,-1.9531398720573634e-10,-0.0002213232355643413,0,-9.7656993602857414e-14,9.7656993602857414e-14,1.1641532182693481e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D015-HYDRO04-UPPER,15,4,upper,7263,-38.271815737527504,-42.219861013381887,38.271815737713908,42.220076118253758,42.219861013381987,-3.9482603807261571,0.00021510487177378579,1.8640378129930468e-10,0.00021510487187015315,9.9475983006414026e-14,9.3201890649642074e-14,6.2740923567719525e-15,3.637978807091713e-12,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D015-HYDRO04-LOWER,15,4,lower,7264,-2054.4381842624753,-2050.4901389866209,2054.4381842622888,2050.4899238817488,2050.4901389866204,3.9482603807261571,-0.00021510487177378579,-1.8644641386345029e-10,-0.0002151048720406834,-4.5474735088646412e-13,-9.3223206931714877e-14,-3.6152414395474924e-13,2.3283064365386963e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D016-HYDRO01-UPPER,16,1,upper,7265,-202.64734115666215,-230.45183636478032,202.64734115715839,230.45214373957813,230.45183636478055,-27.804802582915741,0.00030737479757192432,4.9624304665485397e-10,0.00030737479781350885,2.2737367544323206e-13,2.4812152332739963e-13,-2.0747847884167574e-14,1.4551915228366852e-11,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D016-HYDRO01-LOWER,16,1,lower,7266,-3624.2426588433373,-3596.4381636352191,3624.2426588428407,3596.4378562604211,3596.4381636352186,27.804802582915741,-0.00030737479757192432,-4.9658410716801882e-10,-0.00030737479801246081,-4.5474735088646412e-13,-2.4829205358398206e-13,-2.0645529730248206e-13,2.3283064365386963e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D016-HYDRO02-UPPER,16,2,upper,7267,-203.28956339569413,-231.16491262485943,203.28956339619552,231.16522415452488,231.16491262485968,-27.875660758830481,0.00031152966518632752,5.013873760617571e-10,0.00031152966545278105,2.5579538487363607e-13,2.5069368803085096e-13,5.1016968427851103e-15,1.4551915228366852e-11,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D016-HYDRO02-LOWER,16,2,lower,7268,-3637.4704366043006,-3609.5950873751353,3637.4704366037995,3609.5947758454699,3609.5950873751353,27.875660758830481,-0.00031152966518632752,-5.0113158067688346e-10,-0.00031152966539593763,0,-2.5056579033841413e-13,2.5056579033841413e-13,2.3283064365386963e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D016-HYDRO03-UPPER,16,3,upper,7269,-131.63933582020763,-148.58690048018616,131.6393358202919,148.58705014189715,148.58690048018619,-16.947714321689482,0.00014966171095665004,8.4270368461147882e-11,0.00014966171099217718,2.8421709430404007e-14,4.2135184230569301e-14,-1.3713474800165293e-14,1.4551915228366852e-11,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D016-HYDRO03-LOWER,16,3,lower,7270,-1898.1106641797924,-1881.1630995198138,1898.1106641797082,1881.1629498581028,1881.1630995198138,16.947714321689482,-0.00014966171095665004,-8.4128259913995862e-11,-0.00014966171102059889,0,-4.2064129956993298e-14,4.2064129956993298e-14,1.1641532182693481e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D016-HYDRO04-UPPER,16,4,upper,7271,-135.23730340328257,-152.61592007788204,135.23730340337607,152.61608569435637,152.61592007788209,-17.378782291073755,0.00016561647428403603,9.3507424026029184e-11,0.00016561647433377402,5.6843418860808015e-14,4.6753712013009443e-14,1.0089706847798572e-14,1.4551915228366852e-11,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D016-HYDRO04-LOWER,16,4,lower,7272,-1936.0126965967174,-1918.634079922118,1936.012696596624,1918.6339143056437,1918.634079922118,17.378782291073755,-0.00016561647428403603,-9.3450580607168376e-11,-0.00016561647430535231,0,-4.6725290303579042e-14,4.6725290303579042e-14,1.1641532182693481e-10,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D017-HYDRO01-UPPER,17,1,upper,7273,-100.37312083673896,-116.61219947774953,100.37312083889383,116.61461689326296,116.61219947775061,-16.241496056522926,0.0024174155123617425,2.1548629547396558e-09,0.002417415513434662,1.0800249583553523e-12,1.0774314773697093e-12,2.593480985642974e-15,7.2759576141834259e-12,true
20260811_101510_stage_B_WATER2_4168a6e9,3,30,INEQ-WATER-D017-HYDRO01-LOWER,17,1,lower,7274,-3757.0668791632634,-3740.8278005222528,3757.0668791611083,3740.8253831067395,3740.8278005222519,16.241496056522926,-0.0024174155123617425,-2.1550476958509535e-09,-0.0024174155132641317,-9.0949470177292824e-13,-1.0775238479253582e-12,1.6802914615242992e-13,2.3283064365386963e-10,true
