run_id,solve_pass,day,hour,asset_type,asset_id,variable_name,physical_array_index,fixed_value,fixed_direction_value,reason,inequality_status
20260811_121452_stage_B_2C_4168a6e9,pass_1,16,21,solar,4,PP,"PP(16,4,21)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,16,21,solar,5,PP,"PP(16,5,21)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,16,22,solar,1,PP,"PP(16,1,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,16,22,solar,2,PP,"PP(16,2,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,16,22,solar,3,PP,"PP(16,3,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,16,22,solar,4,PP,"PP(16,4,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,16,22,solar,5,PP,"PP(16,5,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,16,23,solar,1,PP,"PP(16,1,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,16,23,solar,2,PP,"PP(16,2,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,16,23,solar,3,PP,"PP(16,3,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,16,23,solar,4,PP,"PP(16,4,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,16,23,solar,5,PP,"PP(16,5,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,16,24,solar,1,PP,"PP(16,1,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,16,24,solar,2,PP,"PP(16,2,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,16,24,solar,3,PP,"PP(16,3,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,16,24,solar,4,PP,"PP(16,4,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,16,24,solar,5,PP,"PP(16,5,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,1,solar,1,PP,"PP(17,1,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,1,solar,2,PP,"PP(17,2,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,1,solar,3,PP,"PP(17,3,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,1,solar,4,PP,"PP(17,4,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,1,solar,5,PP,"PP(17,5,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,2,solar,1,PP,"PP(17,1,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,2,solar,2,PP,"PP(17,2,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,2,solar,3,PP,"PP(17,3,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,2,solar,4,PP,"PP(17,4,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,2,solar,5,PP,"PP(17,5,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,3,solar,1,PP,"PP(17,1,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,3,solar,2,PP,"PP(17,2,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,3,solar,3,PP,"PP(17,3,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,3,solar,4,PP,"PP(17,4,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,3,solar,5,PP,"PP(17,5,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,4,solar,1,PP,"PP(17,1,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,4,solar,2,PP,"PP(17,2,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,4,solar,3,PP,"PP(17,3,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,4,solar,4,PP,"PP(17,4,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,4,solar,5,PP,"PP(17,5,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,5,solar,1,PP,"PP(17,1,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,5,solar,2,PP,"PP(17,2,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,5,solar,3,PP,"PP(17,3,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,5,solar,4,PP,"PP(17,4,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,5,solar,5,PP,"PP(17,5,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,6,solar,1,PP,"PP(17,1,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,6,solar,2,PP,"PP(17,2,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,6,solar,3,PP,"PP(17,3,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,6,solar,4,PP,"PP(17,4,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,6,solar,5,PP,"PP(17,5,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,7,solar,1,PP,"PP(17,1,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,7,solar,2,PP,"PP(17,2,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,7,solar,3,PP,"PP(17,3,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,7,solar,4,PP,"PP(17,4,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,7,solar,5,PP,"PP(17,5,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,20,solar,1,PP,"PP(17,1,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,20,solar,2,PP,"PP(17,2,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,20,solar,3,PP,"PP(17,3,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,20,solar,4,PP,"PP(17,4,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,20,solar,5,PP,"PP(17,5,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,21,solar,1,PP,"PP(17,1,21)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,21,solar,2,PP,"PP(17,2,21)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,21,solar,3,PP,"PP(17,3,21)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,21,solar,4,PP,"PP(17,4,21)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,21,solar,5,PP,"PP(17,5,21)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,22,solar,1,PP,"PP(17,1,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,22,solar,2,PP,"PP(17,2,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,22,solar,3,PP,"PP(17,3,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,22,solar,4,PP,"PP(17,4,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,22,solar,5,PP,"PP(17,5,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,23,solar,1,PP,"PP(17,1,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,23,solar,2,PP,"PP(17,2,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,23,solar,3,PP,"PP(17,3,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,23,solar,4,PP,"PP(17,4,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,23,solar,5,PP,"PP(17,5,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,24,solar,1,PP,"PP(17,1,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,24,solar,2,PP,"PP(17,2,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,24,solar,3,PP,"PP(17,3,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,24,solar,4,PP,"PP(17,4,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,17,24,solar,5,PP,"PP(17,5,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,1,solar,1,PP,"PP(18,1,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,1,solar,2,PP,"PP(18,2,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,1,solar,3,PP,"PP(18,3,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,1,solar,4,PP,"PP(18,4,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,1,solar,5,PP,"PP(18,5,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,2,solar,1,PP,"PP(18,1,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,2,solar,2,PP,"PP(18,2,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,2,solar,3,PP,"PP(18,3,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,2,solar,4,PP,"PP(18,4,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,2,solar,5,PP,"PP(18,5,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,3,solar,1,PP,"PP(18,1,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,3,solar,2,PP,"PP(18,2,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,3,solar,3,PP,"PP(18,3,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,3,solar,4,PP,"PP(18,4,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,3,solar,5,PP,"PP(18,5,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,4,solar,1,PP,"PP(18,1,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,4,solar,2,PP,"PP(18,2,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,4,solar,3,PP,"PP(18,3,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,4,solar,4,PP,"PP(18,4,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,4,solar,5,PP,"PP(18,5,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,5,solar,1,PP,"PP(18,1,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,5,solar,2,PP,"PP(18,2,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,5,solar,3,PP,"PP(18,3,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,5,solar,4,PP,"PP(18,4,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,5,solar,5,PP,"PP(18,5,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,6,solar,1,PP,"PP(18,1,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,6,solar,2,PP,"PP(18,2,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,6,solar,3,PP,"PP(18,3,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,6,solar,4,PP,"PP(18,4,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,6,solar,5,PP,"PP(18,5,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,7,solar,1,PP,"PP(18,1,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,7,solar,2,PP,"PP(18,2,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,7,solar,3,PP,"PP(18,3,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,7,solar,4,PP,"PP(18,4,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,7,solar,5,PP,"PP(18,5,7)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,20,solar,1,PP,"PP(18,1,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,20,solar,2,PP,"PP(18,2,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,20,solar,3,PP,"PP(18,3,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,20,solar,4,PP,"PP(18,4,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,20,solar,5,PP,"PP(18,5,20)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,21,solar,1,PP,"PP(18,1,21)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,21,solar,2,PP,"PP(18,2,21)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,21,solar,3,PP,"PP(18,3,21)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,21,solar,4,PP,"PP(18,4,21)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,21,solar,5,PP,"PP(18,5,21)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,22,solar,1,PP,"PP(18,1,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,22,solar,2,PP,"PP(18,2,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,22,solar,3,PP,"PP(18,3,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,22,solar,4,PP,"PP(18,4,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,22,solar,5,PP,"PP(18,5,22)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,23,solar,1,PP,"PP(18,1,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,23,solar,2,PP,"PP(18,2,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,23,solar,3,PP,"PP(18,3,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,23,solar,4,PP,"PP(18,4,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,23,solar,5,PP,"PP(18,5,23)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,24,solar,1,PP,"PP(18,1,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,24,solar,2,PP,"PP(18,2,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,24,solar,3,PP,"PP(18,3,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,24,solar,4,PP,"PP(18,4,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,18,24,solar,5,PP,"PP(18,5,24)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,1,solar,1,PP,"PP(19,1,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,1,solar,2,PP,"PP(19,2,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,1,solar,3,PP,"PP(19,3,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,1,solar,4,PP,"PP(19,4,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,1,solar,5,PP,"PP(19,5,1)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,2,solar,1,PP,"PP(19,1,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,2,solar,2,PP,"PP(19,2,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,2,solar,3,PP,"PP(19,3,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,2,solar,4,PP,"PP(19,4,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,2,solar,5,PP,"PP(19,5,2)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,3,solar,1,PP,"PP(19,1,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,3,solar,2,PP,"PP(19,2,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,3,solar,3,PP,"PP(19,3,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,3,solar,4,PP,"PP(19,4,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,3,solar,5,PP,"PP(19,5,3)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,4,solar,1,PP,"PP(19,1,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,4,solar,2,PP,"PP(19,2,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,4,solar,3,PP,"PP(19,3,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,4,solar,4,PP,"PP(19,4,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,4,solar,5,PP,"PP(19,5,4)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,5,solar,1,PP,"PP(19,1,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,5,solar,2,PP,"PP(19,2,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,5,solar,3,PP,"PP(19,3,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,5,solar,4,PP,"PP(19,4,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,5,solar,5,PP,"PP(19,5,5)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,6,solar,1,PP,"PP(19,1,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,6,solar,2,PP,"PP(19,2,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
20260811_121452_stage_B_2C_4168a6e9,pass_1,19,6,solar,3,PP,"PP(19,3,6)",0,0,zero_availability,NOT_APPLICABLE_BOTH_BOUNDS
